title,artist,url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,track_href,analysis_url,duration_ms,time_signature
You Sexy Thing,Hot Chocolate,https://open.spotify.com/track/714hERk9U1W8FMYkoC83CO,0.791,0.733,5.0,-5.465,1.0,0.0633,0.523,0.0016,0.167,0.962,105.853,714hERk9U1W8FMYkoC83CO,spotify:track:714hERk9U1W8FMYkoC83CO,https://api.spotify.com/v1/tracks/714hERk9U1W8FMYkoC83CO,https://api.spotify.com/v1/audio-analysis/714hERk9U1W8FMYkoC83CO,244920.0,4.0
My Way,Hot Chocolate,https://open.spotify.com/track/2gSVKxPDww9Eep5rdvtdem,0.576,0.864,6.0,-3.981,1.0,0.0462,0.02,1.68e-06,0.683,0.609,97.225,2gSVKxPDww9Eep5rdvtdem,spotify:track:2gSVKxPDww9Eep5rdvtdem,https://api.spotify.com/v1/tracks/2gSVKxPDww9Eep5rdvtdem,https://api.spotify.com/v1/audio-analysis/2gSVKxPDww9Eep5rdvtdem,272973.0,4.0
Hot Chocolate by the Fireplace,Hot Chocolate,https://open.spotify.com/track/6oeDVbf56LkSeqFgNwgqEu,0.689,0.128,7.0,-19.21,1.0,0.0653,0.783,0.944,0.111,0.18,130.067,6oeDVbf56LkSeqFgNwgqEu,spotify:track:6oeDVbf56LkSeqFgNwgqEu,https://api.spotify.com/v1/tracks/6oeDVbf56LkSeqFgNwgqEu,https://api.spotify.com/v1/audio-analysis/6oeDVbf56LkSeqFgNwgqEu,121846.0,4.0
Every 1's a Winner,Hot Chocolate,https://open.spotify.com/track/1DdIcvg2SZ3C8INMoEoHzR,0.721,0.539,10.0,-7.36,1.0,0.0293,0.0584,0.528,0.136,0.929,107.845,1DdIcvg2SZ3C8INMoEoHzR,spotify:track:1DdIcvg2SZ3C8INMoEoHzR,https://api.spotify.com/v1/tracks/1DdIcvg2SZ3C8INMoEoHzR,https://api.spotify.com/v1/audio-analysis/1DdIcvg2SZ3C8INMoEoHzR,289093.0,4.0
Act II: Hot Chocolate,Hot Chocolate,https://open.spotify.com/track/4HHXA8CHLiJ4UqMHYFMyej,0.257,0.24,3.0,-20.529,1.0,0.0335,0.819,0.749,0.083,0.836,65.247,4HHXA8CHLiJ4UqMHYFMyej,spotify:track:4HHXA8CHLiJ4UqMHYFMyej,https://api.spotify.com/v1/tracks/4HHXA8CHLiJ4UqMHYFMyej,https://api.spotify.com/v1/audio-analysis/4HHXA8CHLiJ4UqMHYFMyej,68293.0,3.0
Hot Chocolate,Hot Chocolate,https://open.spotify.com/track/5wdA4JyauhVy0zTKh4HNpV,0.693,0.562,2.0,-7.406,1.0,0.0448,0.364,0.857,0.16,0.208,90.023,5wdA4JyauhVy0zTKh4HNpV,spotify:track:5wdA4JyauhVy0zTKh4HNpV,https://api.spotify.com/v1/tracks/5wdA4JyauhVy0zTKh4HNpV,https://api.spotify.com/v1/audio-analysis/5wdA4JyauhVy0zTKh4HNpV,148000.0,4.0
Love Train,The O'Jays,https://open.spotify.com/track/28285KFbyCq8sJofn58qlD,0.743,0.572,0.0,-9.627,1.0,0.0493,0.186,1.44e-05,0.163,0.675,122.658,28285KFbyCq8sJofn58qlD,spotify:track:28285KFbyCq8sJofn58qlD,https://api.spotify.com/v1/tracks/28285KFbyCq8sJofn58qlD,https://api.spotify.com/v1/audio-analysis/28285KFbyCq8sJofn58qlD,178400.0,4.0
Forever Mine,The O'Jays,https://open.spotify.com/track/2X4H5K1aT6d7UyPWVfJWmF,0.478,0.416,7.0,-11.85,0.0,0.0592,0.289,0.0,0.145,0.594,178.186,2X4H5K1aT6d7UyPWVfJWmF,spotify:track:2X4H5K1aT6d7UyPWVfJWmF,https://api.spotify.com/v1/tracks/2X4H5K1aT6d7UyPWVfJWmF,https://api.spotify.com/v1/audio-analysis/2X4H5K1aT6d7UyPWVfJWmF,366227.0,3.0
Back Stabbers,The O'Jays,https://open.spotify.com/track/0KpMY3D2G8253VTZbDBUmA,0.751,0.714,10.0,-11.614,1.0,0.0374,0.317,0.0,0.639,0.935,124.379,0KpMY3D2G8253VTZbDBUmA,spotify:track:0KpMY3D2G8253VTZbDBUmA,https://api.spotify.com/v1/tracks/0KpMY3D2G8253VTZbDBUmA,https://api.spotify.com/v1/audio-analysis/0KpMY3D2G8253VTZbDBUmA,186093.0,4.0
Brandy,The O'Jays,https://open.spotify.com/track/4FgHURAh8kHbMCQJJ37Etc,0.626,0.42,5.0,-11.815,1.0,0.0408,0.647,0.0,0.0926,0.443,140.998,4FgHURAh8kHbMCQJJ37Etc,spotify:track:4FgHURAh8kHbMCQJJ37Etc,https://api.spotify.com/v1/tracks/4FgHURAh8kHbMCQJJ37Etc,https://api.spotify.com/v1/audio-analysis/4FgHURAh8kHbMCQJJ37Etc,251747.0,4.0
Now That We Found Love,The O'Jays,https://open.spotify.com/track/0qOkHfSClduvkvGk6fCu8l,0.713,0.645,0.0,-8.404,1.0,0.0396,0.249,4.17e-06,0.273,0.961,113.903,0qOkHfSClduvkvGk6fCu8l,spotify:track:0qOkHfSClduvkvGk6fCu8l,https://api.spotify.com/v1/tracks/0qOkHfSClduvkvGk6fCu8l,https://api.spotify.com/v1/audio-analysis/0qOkHfSClduvkvGk6fCu8l,281200.0,4.0
Use ta Be My Girl - Single Version,The O'Jays,https://open.spotify.com/track/7AmJATXFg6Mj2grzZXkqq2,0.65,0.614,1.0,-7.367,1.0,0.0522,0.528,0.0,0.167,0.872,111.477,7AmJATXFg6Mj2grzZXkqq2,spotify:track:7AmJATXFg6Mj2grzZXkqq2,https://api.spotify.com/v1/tracks/7AmJATXFg6Mj2grzZXkqq2,https://api.spotify.com/v1/audio-analysis/7AmJATXFg6Mj2grzZXkqq2,198173.0,4.0
Family Reunion,The O'Jays,https://open.spotify.com/track/1ECFqMRNA6NFbRXgbHl87e,0.637,0.639,0.0,-10.023,1.0,0.0302,0.562,1.19e-06,0.0485,0.51,91.326,1ECFqMRNA6NFbRXgbHl87e,spotify:track:1ECFqMRNA6NFbRXgbHl87e,https://api.spotify.com/v1/tracks/1ECFqMRNA6NFbRXgbHl87e,https://api.spotify.com/v1/audio-analysis/1ECFqMRNA6NFbRXgbHl87e,415333.0,4.0
For the Love of Money,The O'Jays,https://open.spotify.com/track/3p1JoOEhVkEnTaa4JzTMSk,0.679,0.802,0.0,-7.739,1.0,0.0406,0.236,2.33e-06,0.132,0.894,97.375,3p1JoOEhVkEnTaa4JzTMSk,spotify:track:3p1JoOEhVkEnTaa4JzTMSk,https://api.spotify.com/v1/tracks/3p1JoOEhVkEnTaa4JzTMSk,https://api.spotify.com/v1/audio-analysis/3p1JoOEhVkEnTaa4JzTMSk,439867.0,4.0
Cry Together,The O'Jays,https://open.spotify.com/track/7bmvCeN6JaeGN448OEGgLW,0.344,0.299,6.0,-11.311,1.0,0.0614,0.742,0.0,0.178,0.443,180.521,7bmvCeN6JaeGN448OEGgLW,spotify:track:7bmvCeN6JaeGN448OEGgLW,https://api.spotify.com/v1/tracks/7bmvCeN6JaeGN448OEGgLW,https://api.spotify.com/v1/audio-analysis/7bmvCeN6JaeGN448OEGgLW,333453.0,3.0
Lovin' You,The O'Jays,https://open.spotify.com/track/01teVPgKyIFdbqo65UahOX,0.623,0.409,7.0,-10.802,1.0,0.0357,0.611,2.54e-06,0.2,0.613,74.75,01teVPgKyIFdbqo65UahOX,spotify:track:01teVPgKyIFdbqo65UahOX,https://api.spotify.com/v1/tracks/01teVPgKyIFdbqo65UahOX,https://api.spotify.com/v1/audio-analysis/01teVPgKyIFdbqo65UahOX,318253.0,4.0
Let Your Love Flow,The Bellamy Brothers,https://open.spotify.com/track/064SVQsmWl5EF0zahmzkQk,0.679,0.553,3.0,-14.687,1.0,0.0316,0.0611,7.16e-06,0.139,0.946,109.071,064SVQsmWl5EF0zahmzkQk,spotify:track:064SVQsmWl5EF0zahmzkQk,https://api.spotify.com/v1/tracks/064SVQsmWl5EF0zahmzkQk,https://api.spotify.com/v1/audio-analysis/064SVQsmWl5EF0zahmzkQk,198760.0,4.0
If I Said You Had A Beautiful Body Would You Hold It Against Me,The Bellamy Brothers,https://open.spotify.com/track/3EO5DSiJSASa69I7Vv00gN,0.741,0.508,4.0,-15.703,1.0,0.0294,0.0334,2.75e-06,0.12,0.872,116.572,3EO5DSiJSASa69I7Vv00gN,spotify:track:3EO5DSiJSASa69I7Vv00gN,https://api.spotify.com/v1/tracks/3EO5DSiJSASa69I7Vv00gN,https://api.spotify.com/v1/audio-analysis/3EO5DSiJSASa69I7Vv00gN,192040.0,4.0
Redneck Girl,The Bellamy Brothers,https://open.spotify.com/track/3GdqfRTNtoAbYsDvipCoVg,0.759,0.554,9.0,-15.167,1.0,0.0349,0.0831,4.92e-06,0.0895,0.913,126.994,3GdqfRTNtoAbYsDvipCoVg,spotify:track:3GdqfRTNtoAbYsDvipCoVg,https://api.spotify.com/v1/tracks/3GdqfRTNtoAbYsDvipCoVg,https://api.spotify.com/v1/audio-analysis/3GdqfRTNtoAbYsDvipCoVg,208493.0,4.0
Old Hippie,The Bellamy Brothers,https://open.spotify.com/track/5fv9qtXwNV6Xx3P9bRed5i,0.691,0.497,11.0,-13.248,1.0,0.0473,0.038,5.94e-06,0.0859,0.701,103.893,5fv9qtXwNV6Xx3P9bRed5i,spotify:track:5fv9qtXwNV6Xx3P9bRed5i,https://api.spotify.com/v1/tracks/5fv9qtXwNV6Xx3P9bRed5i,https://api.spotify.com/v1/audio-analysis/5fv9qtXwNV6Xx3P9bRed5i,247040.0,4.0
When I'm Away From You,The Bellamy Brothers,https://open.spotify.com/track/4M2KvD5wxboyLls2sgTtaJ,0.694,0.835,8.0,-6.234,1.0,0.0291,0.0839,0.0,0.066,0.883,111.638,4M2KvD5wxboyLls2sgTtaJ,spotify:track:4M2KvD5wxboyLls2sgTtaJ,https://api.spotify.com/v1/tracks/4M2KvD5wxboyLls2sgTtaJ,https://api.spotify.com/v1/audio-analysis/4M2KvD5wxboyLls2sgTtaJ,230000.0,4.0
Old Hippie,The Bellamy Brothers,https://open.spotify.com/track/2YbJmG7hWmNzy2M9rZReB6,0.691,0.497,11.0,-13.248,1.0,0.0473,0.038,5.94e-06,0.0859,0.701,103.893,2YbJmG7hWmNzy2M9rZReB6,spotify:track:2YbJmG7hWmNzy2M9rZReB6,https://api.spotify.com/v1/tracks/2YbJmG7hWmNzy2M9rZReB6,https://api.spotify.com/v1/audio-analysis/2YbJmG7hWmNzy2M9rZReB6,247040.0,4.0
The Bewlay Brothers - 2021 Alternative Mix,The Bellamy Brothers,https://open.spotify.com/track/4iKPXFcGL8QsaxwzZpl9rA,0.597,0.282,2.0,-14.492,1.0,0.034,0.508,0.0,0.124,0.233,119.18,4iKPXFcGL8QsaxwzZpl9rA,spotify:track:4iKPXFcGL8QsaxwzZpl9rA,https://api.spotify.com/v1/tracks/4iKPXFcGL8QsaxwzZpl9rA,https://api.spotify.com/v1/audio-analysis/4iKPXFcGL8QsaxwzZpl9rA,326379.0,4.0
Redneck Girl,The Bellamy Brothers,https://open.spotify.com/track/4bP1m9rzBFFCUv2x1sf8tZ,0.759,0.554,9.0,-15.167,1.0,0.0349,0.0831,4.92e-06,0.0895,0.913,126.994,4bP1m9rzBFFCUv2x1sf8tZ,spotify:track:4bP1m9rzBFFCUv2x1sf8tZ,https://api.spotify.com/v1/tracks/4bP1m9rzBFFCUv2x1sf8tZ,https://api.spotify.com/v1/audio-analysis/4bP1m9rzBFFCUv2x1sf8tZ,208493.0,4.0
Redneck Girl - Rerecorded,The Bellamy Brothers,https://open.spotify.com/track/2HJ5wMy8ENB5BaS2xx81R7,0.701,0.849,9.0,-4.779,1.0,0.0364,0.0449,0.00012,0.0854,0.88,124.596,2HJ5wMy8ENB5BaS2xx81R7,spotify:track:2HJ5wMy8ENB5BaS2xx81R7,https://api.spotify.com/v1/tracks/2HJ5wMy8ENB5BaS2xx81R7,https://api.spotify.com/v1/audio-analysis/2HJ5wMy8ENB5BaS2xx81R7,201907.0,4.0
Hey Baby,The Bellamy Brothers,https://open.spotify.com/track/5g3rL93FXCoTZwP2zr9RE5,0.627,0.908,6.0,-5.369,0.0,0.0401,0.0454,0.0,0.329,0.781,134.985,5g3rL93FXCoTZwP2zr9RE5,spotify:track:5g3rL93FXCoTZwP2zr9RE5,https://api.spotify.com/v1/tracks/5g3rL93FXCoTZwP2zr9RE5,https://api.spotify.com/v1/audio-analysis/5g3rL93FXCoTZwP2zr9RE5,220707.0,4.0
Move on Up - Single Edit,Curtis Mayfield,https://open.spotify.com/track/0MHXrqn909p0LRTPsNsGEi,0.538,0.969,11.0,-5.626,0.0,0.0906,0.417,0.00154,0.119,0.928,138.652,0MHXrqn909p0LRTPsNsGEi,spotify:track:0MHXrqn909p0LRTPsNsGEi,https://api.spotify.com/v1/tracks/0MHXrqn909p0LRTPsNsGEi,https://api.spotify.com/v1/audio-analysis/0MHXrqn909p0LRTPsNsGEi,165790.0,4.0
The Makings of You,Curtis Mayfield,https://open.spotify.com/track/1Mq4vRRox3bcruJA75M4D9,0.367,0.431,5.0,-11.191,1.0,0.0576,0.758,8.89e-06,0.113,0.57,76.454,1Mq4vRRox3bcruJA75M4D9,spotify:track:1Mq4vRRox3bcruJA75M4D9,https://api.spotify.com/v1/tracks/1Mq4vRRox3bcruJA75M4D9,https://api.spotify.com/v1/audio-analysis/1Mq4vRRox3bcruJA75M4D9,223867.0,4.0
Superfly,Curtis Mayfield,https://open.spotify.com/track/4XsH9zBWPOCdXoH9ZDdS8r,0.784,0.708,2.0,-9.141,1.0,0.11,0.457,7.5e-05,0.0913,0.748,120.11,4XsH9zBWPOCdXoH9ZDdS8r,spotify:track:4XsH9zBWPOCdXoH9ZDdS8r,https://api.spotify.com/v1/tracks/4XsH9zBWPOCdXoH9ZDdS8r,https://api.spotify.com/v1/audio-analysis/4XsH9zBWPOCdXoH9ZDdS8r,233600.0,4.0
Pusherman,Curtis Mayfield,https://open.spotify.com/track/7zrPswSV1yxrill5OyCuaU,0.851,0.669,10.0,-9.562,1.0,0.0379,0.239,0.0852,0.108,0.911,126.624,7zrPswSV1yxrill5OyCuaU,spotify:track:7zrPswSV1yxrill5OyCuaU,https://api.spotify.com/v1/tracks/7zrPswSV1yxrill5OyCuaU,https://api.spotify.com/v1/audio-analysis/7zrPswSV1yxrill5OyCuaU,300693.0,4.0
Move on Up - Extended Version,Curtis Mayfield,https://open.spotify.com/track/01gDLZsi0j5fWC28FLPNO8,0.584,0.975,11.0,-6.534,0.0,0.0651,0.141,0.501,0.101,0.876,138.341,01gDLZsi0j5fWC28FLPNO8,spotify:track:01gDLZsi0j5fWC28FLPNO8,https://api.spotify.com/v1/tracks/01gDLZsi0j5fWC28FLPNO8,https://api.spotify.com/v1/audio-analysis/01gDLZsi0j5fWC28FLPNO8,535333.0,4.0
You're so Good to Me,Curtis Mayfield,https://open.spotify.com/track/6Kp8JhZVCmL20H8Wd7Rs2E,0.546,0.796,0.0,-10.077,1.0,0.0783,0.22,0.0193,0.0686,0.502,90.1,6Kp8JhZVCmL20H8Wd7Rs2E,spotify:track:6Kp8JhZVCmL20H8Wd7Rs2E,https://api.spotify.com/v1/tracks/6Kp8JhZVCmL20H8Wd7Rs2E,https://api.spotify.com/v1/audio-analysis/6Kp8JhZVCmL20H8Wd7Rs2E,414827.0,4.0
Freddie's Dead,Curtis Mayfield,https://open.spotify.com/track/2ouFIPC3O1HNBcVTw1d9AN,0.523,0.803,1.0,-6.321,0.0,0.0791,0.107,0.000409,0.154,0.921,91.469,2ouFIPC3O1HNBcVTw1d9AN,spotify:track:2ouFIPC3O1HNBcVTw1d9AN,https://api.spotify.com/v1/tracks/2ouFIPC3O1HNBcVTw1d9AN,https://api.spotify.com/v1/audio-analysis/2ouFIPC3O1HNBcVTw1d9AN,329467.0,4.0
Little Child Runnin' Wild,Curtis Mayfield,https://open.spotify.com/track/24Mx7vklBWuqFjsHMO8ofZ,0.556,0.588,6.0,-7.443,0.0,0.0376,0.349,0.00828,0.116,0.666,110.58,24Mx7vklBWuqFjsHMO8ofZ,spotify:track:24Mx7vklBWuqFjsHMO8ofZ,https://api.spotify.com/v1/tracks/24Mx7vklBWuqFjsHMO8ofZ,https://api.spotify.com/v1/audio-analysis/24Mx7vklBWuqFjsHMO8ofZ,326907.0,4.0
So in Love,Curtis Mayfield,https://open.spotify.com/track/7gmB6hVMsv0XbjfiTgpATI,0.683,0.526,8.0,-9.656,1.0,0.0437,0.138,0.00481,0.105,0.679,120.585,7gmB6hVMsv0XbjfiTgpATI,spotify:track:7gmB6hVMsv0XbjfiTgpATI,https://api.spotify.com/v1/tracks/7gmB6hVMsv0XbjfiTgpATI,https://api.spotify.com/v1/audio-analysis/7gmB6hVMsv0XbjfiTgpATI,314227.0,4.0
Pusherman,Curtis Mayfield,https://open.spotify.com/track/7J8F8mHNV79WSV3N2lVwHH,0.85,0.669,10.0,-9.562,1.0,0.0379,0.238,0.0855,0.108,0.91,126.624,7J8F8mHNV79WSV3N2lVwHH,spotify:track:7J8F8mHNV79WSV3N2lVwHH,https://api.spotify.com/v1/tracks/7J8F8mHNV79WSV3N2lVwHH,https://api.spotify.com/v1/audio-analysis/7J8F8mHNV79WSV3N2lVwHH,300693.0,4.0
Some Kind Of Wonderful - Remastered 1999,Grand Funk Railroad,https://open.spotify.com/track/1cU34sZG9kF4FYHCoAD0Ib,0.855,0.691,2.0,-6.51,1.0,0.0514,0.144,0.0,0.36,0.647,121.472,1cU34sZG9kF4FYHCoAD0Ib,spotify:track:1cU34sZG9kF4FYHCoAD0Ib,https://api.spotify.com/v1/tracks/1cU34sZG9kF4FYHCoAD0Ib,https://api.spotify.com/v1/audio-analysis/1cU34sZG9kF4FYHCoAD0Ib,202733.0,4.0
I'm Your Captain/Closer To Home - Remastered,Grand Funk Railroad,https://open.spotify.com/track/2XhBBZ3vxsR57OwkNn5hQc,0.339,0.583,7.0,-8.582,1.0,0.0338,0.0497,0.00108,0.165,0.379,101.449,2XhBBZ3vxsR57OwkNn5hQc,spotify:track:2XhBBZ3vxsR57OwkNn5hQc,https://api.spotify.com/v1/tracks/2XhBBZ3vxsR57OwkNn5hQc,https://api.spotify.com/v1/audio-analysis/2XhBBZ3vxsR57OwkNn5hQc,599560.0,4.0
We're An American Band - Remastered 2002,Grand Funk Railroad,https://open.spotify.com/track/3XcjIvaZVUFAIdIYZqY9bd,0.637,0.89,7.0,-4.872,1.0,0.0677,0.119,6.72e-05,0.103,0.923,127.689,3XcjIvaZVUFAIdIYZqY9bd,spotify:track:3XcjIvaZVUFAIdIYZqY9bd,https://api.spotify.com/v1/tracks/3XcjIvaZVUFAIdIYZqY9bd,https://api.spotify.com/v1/audio-analysis/3XcjIvaZVUFAIdIYZqY9bd,207093.0,4.0
"Dakota the Dancing Bear, Pt. II",Grand Funk Railroad,https://open.spotify.com/track/6YMUxXTDmU5ROJVGdZVxt0,0.688,0.422,9.0,-12.741,1.0,0.422,0.581,0.0,0.271,0.557,98.847,6YMUxXTDmU5ROJVGdZVxt0,spotify:track:6YMUxXTDmU5ROJVGdZVxt0,https://api.spotify.com/v1/tracks/6YMUxXTDmU5ROJVGdZVxt0,https://api.spotify.com/v1/audio-analysis/6YMUxXTDmU5ROJVGdZVxt0,237213.0,4.0
The Loco-Motion - Remastered 2002,Grand Funk Railroad,https://open.spotify.com/track/0PxYWaGiwWtcuL1VIMiEW4,0.456,0.933,0.0,-5.212,1.0,0.153,0.375,0.0,0.563,0.367,125.051,0PxYWaGiwWtcuL1VIMiEW4,spotify:track:0PxYWaGiwWtcuL1VIMiEW4,https://api.spotify.com/v1/tracks/0PxYWaGiwWtcuL1VIMiEW4,https://api.spotify.com/v1/audio-analysis/0PxYWaGiwWtcuL1VIMiEW4,165800.0,4.0
Some Kind Of Wonderful,Grand Funk Railroad,https://open.spotify.com/track/6LnjelBSl5xYpdfhfFTJbX,0.846,0.721,2.0,-5.248,1.0,0.0494,0.163,0.0,0.194,0.638,121.417,6LnjelBSl5xYpdfhfFTJbX,spotify:track:6LnjelBSl5xYpdfhfFTJbX,https://api.spotify.com/v1/tracks/6LnjelBSl5xYpdfhfFTJbX,https://api.spotify.com/v1/audio-analysis/6LnjelBSl5xYpdfhfFTJbX,203253.0,4.0
Bad Time - Remastered 2002,Grand Funk Railroad,https://open.spotify.com/track/2DL5cXb2F3nvggbyTiNhzc,0.554,0.927,9.0,-3.163,0.0,0.0428,0.253,0.0,0.119,0.853,125.155,2DL5cXb2F3nvggbyTiNhzc,spotify:track:2DL5cXb2F3nvggbyTiNhzc,https://api.spotify.com/v1/tracks/2DL5cXb2F3nvggbyTiNhzc,https://api.spotify.com/v1/audio-analysis/2DL5cXb2F3nvggbyTiNhzc,175360.0,4.0
Footstompin' Music,Grand Funk Railroad,https://open.spotify.com/track/43uYYM4CBP8MuRm9AiJSAM,0.415,0.694,0.0,-9.709,1.0,0.0511,0.000213,0.585,0.166,0.628,170.524,43uYYM4CBP8MuRm9AiJSAM,spotify:track:43uYYM4CBP8MuRm9AiJSAM,https://api.spotify.com/v1/tracks/43uYYM4CBP8MuRm9AiJSAM,https://api.spotify.com/v1/audio-analysis/43uYYM4CBP8MuRm9AiJSAM,225493.0,4.0
Feelin' Alright - Remastered 2002,Grand Funk Railroad,https://open.spotify.com/track/4YCuFnUwj0yBL0jQrmJ14u,0.438,0.672,7.0,-6.956,1.0,0.035,0.16,0.000396,0.141,0.626,90.795,4YCuFnUwj0yBL0jQrmJ14u,spotify:track:4YCuFnUwj0yBL0jQrmJ14u,https://api.spotify.com/v1/tracks/4YCuFnUwj0yBL0jQrmJ14u,https://api.spotify.com/v1/audio-analysis/4YCuFnUwj0yBL0jQrmJ14u,267800.0,4.0
Closer To Home (I'm Your Captain),Grand Funk Railroad,https://open.spotify.com/track/3Wo5C00o4cJzCdaoY8Rov0,0.34,0.423,7.0,-14.433,1.0,0.0365,0.123,0.00287,0.109,0.504,101.284,3Wo5C00o4cJzCdaoY8Rov0,spotify:track:3Wo5C00o4cJzCdaoY8Rov0,https://api.spotify.com/v1/tracks/3Wo5C00o4cJzCdaoY8Rov0,https://api.spotify.com/v1/audio-analysis/3Wo5C00o4cJzCdaoY8Rov0,598413.0,4.0
Young Hearts Run Free,Candi Staton,https://open.spotify.com/track/3MFa9idQuY4iJLWsZl3tIQ,0.653,0.652,7.0,-9.304,0.0,0.0427,0.13,1.58e-05,0.202,0.846,115.388,3MFa9idQuY4iJLWsZl3tIQ,spotify:track:3MFa9idQuY4iJLWsZl3tIQ,https://api.spotify.com/v1/tracks/3MFa9idQuY4iJLWsZl3tIQ,https://api.spotify.com/v1/audio-analysis/3MFa9idQuY4iJLWsZl3tIQ,248360.0,4.0
You Got The Love,Candi Staton,https://open.spotify.com/track/1kIgA49bo8f2qyyKoJ9u2d,0.637,0.943,5.0,-7.428,1.0,0.0415,0.0311,5.8e-05,0.164,0.598,113.02,1kIgA49bo8f2qyyKoJ9u2d,spotify:track:1kIgA49bo8f2qyyKoJ9u2d,https://api.spotify.com/v1/tracks/1kIgA49bo8f2qyyKoJ9u2d,https://api.spotify.com/v1/audio-analysis/1kIgA49bo8f2qyyKoJ9u2d,267027.0,4.0
Candy Store,Candi Staton,https://open.spotify.com/track/13Soih2NRLeDx8Unbr22mx,0.728,0.525,1.0,-5.91,0.0,0.171,0.585,0.0,0.0962,0.779,141.855,13Soih2NRLeDx8Unbr22mx,spotify:track:13Soih2NRLeDx8Unbr22mx,https://api.spotify.com/v1/tracks/13Soih2NRLeDx8Unbr22mx,https://api.spotify.com/v1/audio-analysis/13Soih2NRLeDx8Unbr22mx,172827.0,4.0
He Called Me Baby,Candi Staton,https://open.spotify.com/track/3zIiZrCROmhS9ERPdEHXYa,0.63,0.376,3.0,-13.305,1.0,0.0304,0.563,0.0,0.148,0.815,94.057,3zIiZrCROmhS9ERPdEHXYa,spotify:track:3zIiZrCROmhS9ERPdEHXYa,https://api.spotify.com/v1/tracks/3zIiZrCROmhS9ERPdEHXYa,https://api.spotify.com/v1/audio-analysis/3zIiZrCROmhS9ERPdEHXYa,213027.0,4.0
Nights on Broadway,Candi Staton,https://open.spotify.com/track/30ZrzK67a7FoDiBfDSlU1x,0.686,0.561,0.0,-11.607,1.0,0.0851,0.11,0.0,0.109,0.933,102.09,30ZrzK67a7FoDiBfDSlU1x,spotify:track:30ZrzK67a7FoDiBfDSlU1x,https://api.spotify.com/v1/tracks/30ZrzK67a7FoDiBfDSlU1x,https://api.spotify.com/v1/audio-analysis/30ZrzK67a7FoDiBfDSlU1x,209827.0,4.0
You Got The Love - New Voyager Radio Edit,Candi Staton,https://open.spotify.com/track/4nQkNmJJWnFIRsbIMeIrlX,0.591,0.898,6.0,-4.779,1.0,0.0336,0.0523,2.66e-06,0.411,0.478,107.092,4nQkNmJJWnFIRsbIMeIrlX,spotify:track:4nQkNmJJWnFIRsbIMeIrlX,https://api.spotify.com/v1/tracks/4nQkNmJJWnFIRsbIMeIrlX,https://api.spotify.com/v1/audio-analysis/4nQkNmJJWnFIRsbIMeIrlX,193600.0,4.0
Too Hurt to Cry,Candi Staton,https://open.spotify.com/track/3m005rMxTmSLlzW81R5KK1,0.608,0.453,0.0,-13.756,1.0,0.0475,0.319,2.27e-06,0.0562,0.935,146.866,3m005rMxTmSLlzW81R5KK1,spotify:track:3m005rMxTmSLlzW81R5KK1,https://api.spotify.com/v1/tracks/3m005rMxTmSLlzW81R5KK1,https://api.spotify.com/v1/audio-analysis/3m005rMxTmSLlzW81R5KK1,194387.0,4.0
I'd Rather Be an Old Man's Sweetheart (Than a Young Man's Fool),Candi Staton,https://open.spotify.com/track/10h8NHPZTpNJl4yHpJtVyy,0.611,0.468,10.0,-16.23,1.0,0.06,0.619,0.0,0.112,0.829,102.582,10h8NHPZTpNJl4yHpJtVyy,spotify:track:10h8NHPZTpNJl4yHpJtVyy,https://api.spotify.com/v1/tracks/10h8NHPZTpNJl4yHpJtVyy,https://api.spotify.com/v1/audio-analysis/10h8NHPZTpNJl4yHpJtVyy,129613.0,4.0
I'm Just a Prisoner (Of Your Good Lovin'),Candi Staton,https://open.spotify.com/track/1AYXaktCxrgKdjbxNMtwAq,0.641,0.463,9.0,-14.67,1.0,0.0404,0.577,1.2e-05,0.133,0.892,113.152,1AYXaktCxrgKdjbxNMtwAq,spotify:track:1AYXaktCxrgKdjbxNMtwAq,https://api.spotify.com/v1/tracks/1AYXaktCxrgKdjbxNMtwAq,https://api.spotify.com/v1/audio-analysis/1AYXaktCxrgKdjbxNMtwAq,193507.0,4.0
Stand by Your Man,Candi Staton,https://open.spotify.com/track/1uF89mP85UOIKlzYt1Tq49,0.657,0.639,9.0,-12.895,1.0,0.0326,0.417,0.0,0.117,0.868,111.061,1uF89mP85UOIKlzYt1Tq49,spotify:track:1uF89mP85UOIKlzYt1Tq49,https://api.spotify.com/v1/tracks/1uF89mP85UOIKlzYt1Tq49,https://api.spotify.com/v1/audio-analysis/1uF89mP85UOIKlzYt1Tq49,178280.0,4.0
Doctor My Eyes,Jackson Browne,https://open.spotify.com/track/3QcuZo6WLcFkqqLmDs0d95,0.48,0.626,5.0,-8.406,1.0,0.0294,0.266,5.7e-05,0.0857,0.542,75.63,3QcuZo6WLcFkqqLmDs0d95,spotify:track:3QcuZo6WLcFkqqLmDs0d95,https://api.spotify.com/v1/tracks/3QcuZo6WLcFkqqLmDs0d95,https://api.spotify.com/v1/audio-analysis/3QcuZo6WLcFkqqLmDs0d95,199907.0,4.0
